ID,Années,Mois,Jours,Start Date,End Date,Duration (Days),Pays,Région,Cercle,Commune,Quartier/Villages,#Ménages touchés,#Personnes affectées,#Ménages sinistrées,#Personnes sinistrées,#Personnes blessées,Personnes déplacées,#Personnes décedées,Sum personnes affectées,#Maisons endommagées,#Maisons detruites,#Ecole endommagées,#Ecole occupées,#Points d'eau endommagés,#Latrines détruites,# Magasins effondres,Vivres (T),Superficie Cultures (ha),Betails,Volailles,Sum maisons et services affectées,Hauteur pluie (mm),Autres dégâts,Alimentaires,Abris,Kits WASH,NFI,Autres réponses,Sum réponse,Organisations ayant apporté d'assistance,Besoins Non couverts,Column1,Source,Document initial,Tab document initial,Event Duration,Unnamed: 0,region (adm1),cercle (adm2),commune (adm3),year,month,date,source2,damage_livelihood,damage_general_local_curreny,people_affected,people_dead,houses_affected
,,,,13/08/2010,13/08/2010,,,SEGOU,BARAOUELI,SANANDO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,397,SEGOU,BARAOUELI,SANANDO,2010,8,13/08/2010,Desinventar 26/8/2019,0,0,478,0,0
,,,,12/08/2010,12/08/2010,,,MOPTI,BANDIAGAR,BANDIAGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,MOPTI,BANDIAGAR,BANDIAGAR,2010,8,12/08/2010,Desinventar 26/8/2019,0,0,2,0,1
170,2010,8,11 Aout et 12 Aout,11/08/2010,12/08/2010,1,Mali,TOMBOUCTOU,TOMBOUCTOU,,,,16000,,,,,,16000,,,,,,,,,,,,0,,16000 Sans abri,,,,,,0,,,,EMDAT,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,11/08/2010,11/08/2010,,,SIKASSO,KOUTIALA,KAFO-FABO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,387,SIKASSO,KOUTIALA,KAFO-FABO,2010,8,11/08/2010,Desinventar 26/8/2019,0,0,348,0,85
,,,,11/08/2010,11/08/2010,,,SEGOU,SEGOU,SANSANDIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,388,SEGOU,SEGOU,SANSANDIN,2010,8,11/08/2010,Desinventar 26/8/2019,0,0,70,0,24
,,,,08/08/2010,08/08/2010,,,SEGOU,BLA,KORODOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,SEGOU,BLA,KORODOUGO,2010,8,08/08/2010,Desinventar 26/8/2019,0,0,610,0,18
,,,,08/08/2010,08/08/2010,,,SEGOU,MACINA,MONIMPEBO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,383,SEGOU,MACINA,MONIMPEBO,2010,8,08/08/2010,Desinventar 26/8/2019,0,0,40,0,53
,,,,06/08/2010,06/08/2010,,,TOMBOUCTO,TOMBOUCTO,SALAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,379,TOMBOUCTO,TOMBOUCTO,SALAM,2010,8,06/08/2010,Desinventar 26/8/2019,0,0,0,0,40
,,,,04/08/2010,04/08/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,8,04/08/2010,Desinventar 26/8/2019,0,0,585,2,65
,,,,01/08/2010,01/08/2010,,,KOULIKORO,KATI,N'GABACOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,KOULIKORO,KATI,N'GABACOR,2010,7,01/08/2010,Desinventar 26/8/2019,0,0,337,0,61
,,,,01/08/2010,01/08/2010,,,KIDAL,KIDAL,KIDAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,KIDAL,KIDAL,KIDAL,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,630,1,97
,,,,01/08/2010,01/08/2010,,,MOPTI,BANKASS,BANKASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,MOPTI,BANKASS,BANKASS,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,504,0,52
,,,,01/08/2010,01/08/2010,,,GAO,GAO,GAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,GAO,GAO,GAO,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,1931,0,259
,,,,01/08/2010,01/08/2010,,,SIKASSO,KOUTIALA,M'PESSOBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,372,SIKASSO,KOUTIALA,M'PESSOBA,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,420,0,49
,,,,01/08/2010,01/08/2010,,,KIDAL,TESSALIT,TESSALIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,374,KIDAL,TESSALIT,TESSALIT,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,912,0,141
,,,,01/08/2010,01/08/2010,,,TOMBOUCTO,TOMBOUCTO,BER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,375,TOMBOUCTO,TOMBOUCTO,BER,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,232,0,41
,,,,01/08/2010,01/08/2010,,,SEGOU,NIONO,SOKOLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,376,SEGOU,NIONO,SOKOLO,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,200,0,32
,,,,01/08/2010,01/08/2010,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,377,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2010,8,01/08/2010,Desinventar 26/8/2019,0,0,210,0,23
,,,,27/07/2010,27/07/2010,,,KOULIKORO,KATI,MORIBABOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,366,KOULIKORO,KATI,MORIBABOU,2010,7,27/07/2010,Desinventar 26/8/2019,0,0,131,0,26
,,,,23/07/2010,23/07/2010,,,KOULIKORO,DIOILA,GUEGNEKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,KOULIKORO,DIOILA,GUEGNEKA,2010,7,23/07/2010,Desinventar 26/8/2019,0,0,46,0,6
,,,,23/07/2010,23/07/2010,,,SEGOU,BARAOUELI,TAMANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,SEGOU,BARAOUELI,TAMANI,2010,7,23/07/2010,Desinventar 26/8/2019,0,0,192,0,30
,,,,23/07/2010,23/07/2010,,,SEGOU,SEGOU,SANSANDIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,SEGOU,SEGOU,SANSANDIN,2010,7,23/07/2010,Desinventar 26/8/2019,0,0,92,0,35
,,,,23/07/2010,23/07/2010,,,SEGOU,BARAOUELI,BOIDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,361,SEGOU,BARAOUELI,BOIDIE,2010,7,23/07/2010,Desinventar 26/8/2019,0,0,304,0,18
,,,,22/07/2010,22/07/2010,,,TOMBOUCTO,GOURMA-RH,GOSSI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,TOMBOUCTO,GOURMA-RH,GOSSI,2010,7,22/07/2010,Desinventar 26/8/2019,0,0,0,0,78
,,,,22/07/2010,22/07/2010,,,MOPTI,DOUENTZA,HOMBORI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,MOPTI,DOUENTZA,HOMBORI,2010,7,22/07/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,21/07/2010,21/07/2010,,,TOMBOUCTO,TOMBOUCTO,BER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,TOMBOUCTO,TOMBOUCTO,BER,2010,7,21/07/2010,Desinventar 26/8/2019,0,0,252,0,131
,,,,20/07/2010,20/07/2010,,,GAO,GAO,GAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,GAO,GAO,GAO,2010,7,20/07/2010,Desinventar 26/8/2019,0,0,4,2,1
,,,,19/07/2010,19/07/2010,,,KOULIKORO,DIOILA,GUEGNEKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,351,KOULIKORO,DIOILA,GUEGNEKA,2010,7,19/07/2010,Desinventar 26/8/2019,0,0,20,0,5
,,,,19/07/2010,19/07/2010,,,KOULIKORO,DIOILA,ZAN-COULI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,352,KOULIKORO,DIOILA,ZAN-COULI,2010,7,19/07/2010,Desinventar 26/8/2019,0,0,140,0,0
,,,,16/07/2010,16/07/2010,,,KIDAL,TESSALIT,ADJELHOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,349,KIDAL,TESSALIT,ADJELHOC,2010,7,16/07/2010,Desinventar 26/8/2019,0,0,56,0,8
,,,,12/07/2010,12/07/2010,,,TOMBOUCTOU,TOMBOUCTOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,TOMBOUCTOU,TOMBOUCTOU,,2010,7,12/07/2010,text mining,0,0,3736,0,634
,,,,11/07/2010,11/07/2010,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2010,7,11/07/2010,Desinventar 26/8/2019,0,0,1115,1,777
,,,,11/07/2010,11/07/2010,,,SEGOU,SEGOU,PELENGANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,SEGOU,SEGOU,PELENGANA,2010,7,11/07/2010,Desinventar 26/8/2019,0,0,367,0,0
,,,,11/07/2010,11/07/2010,,,SEGOU,SEGOU,SEGOU-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,345,SEGOU,SEGOU,SEGOU-COM,2010,7,11/07/2010,Desinventar 26/8/2019,0,0,344,0,0
,,,,11/07/2010,11/07/2010,,,SEGOU,SEGOU,SANSANDIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,346,SEGOU,SEGOU,SANSANDIN,2010,7,11/07/2010,Desinventar 26/8/2019,0,0,94,0,0
,,,,11/07/2010,11/07/2010,,,SEGOU,SEGOU,SEBOUGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,347,SEGOU,SEGOU,SEBOUGOU,2010,7,11/07/2010,Desinventar 26/8/2019,0,0,139,0,0
,,,,09/07/2010,09/07/2010,,,KOULIKORO,DIOILA,GUEGNEKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,KOULIKORO,DIOILA,GUEGNEKA,2010,7,09/07/2010,Desinventar 26/8/2019,0,0,130,0,13
,,,,08/07/2010,08/07/2010,,,SEGOU,BARAOUELI,KONOBOUGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,SEGOU,BARAOUELI,KONOBOUGO,2010,7,08/07/2010,Desinventar 26/8/2019,0,0,177,0,66
,,,,02/07/2010,02/07/2010,,,TOMBOUCTO,GOURMA-RH,INADIATAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,TOMBOUCTO,GOURMA-RH,INADIATAF,2010,7,02/07/2010,Desinventar 26/8/2019,0,0,0,0,5
,,,,02/07/2010,02/07/2010,,,KOULIKORO,BANAMBA,BORON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,334,KOULIKORO,BANAMBA,BORON,2010,7,02/07/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,01/07/2010,01/07/2010,,,KOULIKORO,BANAMBA,TOUBACORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,332,KOULIKORO,BANAMBA,TOUBACORO,2010,7,01/07/2010,Desinventar 26/8/2019,0,0,17,0,6
,,,,27/06/2010,27/06/2010,,,SEGOU,SEGOU,SEGOU-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,SEGOU,SEGOU,SEGOU-COM,2010,6,27/06/2010,Desinventar 26/8/2019,0,0,78,0,28
,,,,27/06/2010,27/06/2010,,,SEGOU,SEGOU,SEBOUGOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,SEGOU,SEGOU,SEBOUGOU,2010,6,27/06/2010,Desinventar 26/8/2019,0,0,138,0,6
,,,,25/06/2010,25/06/2010,,,SEGOU,MACINA,MACINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,SEGOU,MACINA,MACINA,2010,6,25/06/2010,Desinventar 26/8/2019,0,0,22,0,27
,,,,24/06/2010,24/06/2010,,,SIKASSO,YANFOLILA,BAYA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,SIKASSO,YANFOLILA,BAYA,2010,6,24/06/2010,Desinventar 26/8/2019,0,0,700,0,5
,,,,14/06/2010,14/06/2010,,,GAO,GAO,ANCHAWADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,GAO,GAO,ANCHAWADI,2010,6,14/06/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,10/06/2010,10/06/2010,,,KAYES,BAFOULABE,BAFOULABE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,KAYES,BAFOULABE,BAFOULABE,2010,6,10/06/2010,Desinventar 26/8/2019,0,0,24,0,3
,,,,10/06/2010,10/06/2010,,,SEGOU,SAN,DIELI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,SEGOU,SAN,DIELI,2010,6,10/06/2010,Desinventar 26/8/2019,0,0,22,1,5
,,,,09/06/2010,09/06/2010,,,MOPTI,DOUENTZA,DJAPTODJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,MOPTI,DOUENTZA,DJAPTODJI,2010,6,09/06/2010,Desinventar 26/8/2019,0,0,6,1,0
,,,,09/06/2010,09/06/2010,,,MOPTI,MOPTI,MOPTI-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,MOPTI,MOPTI,MOPTI-COM,2010,6,09/06/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,01/06/2010,01/06/2010,,,MOPTI,TENENKOU,TENENKOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,MOPTI,TENENKOU,TENENKOU,2010,6,01/06/2010,Desinventar 26/8/2019,0,0,2,0,1
,,,,17/05/2010,17/05/2010,,,KOULIKORO,KOULIKORO,MEGUETAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,KOULIKORO,KOULIKORO,MEGUETAN,2010,5,17/05/2010,Desinventar 26/8/2019,0,0,10,0,18
,,,,08/05/2010,08/05/2010,,,KOULIKORO,KOLOKANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,KOULIKORO,KOLOKANI,,2010,5,08/05/2010,Desinventar 26/8/2019,0,0,83,0,12
,,,,08/05/2010,08/05/2010,,,KAYES,BAFOULABE,MAHINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,KAYES,BAFOULABE,MAHINA,2010,5,08/05/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,07/05/2010,07/05/2010,,,KOULIKORO,KOLOKANI,OUOLODO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,KOULIKORO,KOLOKANI,OUOLODO,2010,5,07/05/2010,Desinventar 26/8/2019,0,0,55,0,0
,,,,07/05/2010,07/05/2010,,,KOULIKORO,KOLOKANI,MASSANTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,KOULIKORO,KOLOKANI,MASSANTOL,2010,5,07/05/2010,Desinventar 26/8/2019,0,0,36,0,6
,,,,07/05/2010,07/05/2010,,,KOULIKORO,DIOILA,ZAN-COULI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,KOULIKORO,DIOILA,ZAN-COULI,2010,5,07/05/2010,Desinventar 26/8/2019,0,0,49,0,19
,,,,19/04/2010,19/04/2010,,,SIKASSO,SIKASSO,KIGNAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,SIKASSO,SIKASSO,KIGNAN,2010,4,19/04/2010,Desinventar 26/8/2019,0,0,8,1,12
,,,,04/04/2010,04/04/2010,,,KAYES,KAYES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,KAYES,KAYES,,2010,4,04/04/2010,Desinventar 26/8/2019,0,0,0,0,0
,,,,31/10/2009,31/10/2009,,,MOPTI,DJENNE,DJENNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,MOPTI,DJENNE,,2009,10,31/10/2009,Desinventar 26/8/2019,0,0,231,0,72
,,,,25/10/2009,25/10/2009,,,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,299,TOMBOUCTO,TOMBOUCTO,TOMBOUCTO,2009,10,25/10/2009,Desinventar 26/8/2019,0,0,510,0,80
,,,,20/09/2009,20/09/2009,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,SEGOU,TOMINIAN,TOMINIAN,2009,9,20/09/2009,Desinventar 26/8/2019,0,0,15,0,2
,,,,18/09/2009,18/09/2009,,,SEGOU,MACINA,MACINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,292,SEGOU,MACINA,MACINA,2009,9,18/09/2009,Desinventar 26/8/2019,0,0,716,0,24
,,,,18/09/2009,18/09/2009,,,KOULIKORO,KOULIKORO,DINANDOUG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,KOULIKORO,KOULIKORO,DINANDOUG,2009,9,18/09/2009,Desinventar 26/8/2019,0,0,16,0,2
,,,,18/09/2009,18/09/2009,,,KOULIKORO,KATI,OUELESSEB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,295,KOULIKORO,KATI,OUELESSEB,2009,9,18/09/2009,Desinventar 26/8/2019,0,0,44,0,3
,,,,13/09/2009,13/09/2009,,,SEGOU,MACINA,MACINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,SEGOU,MACINA,MACINA,2009,9,13/09/2009,Desinventar 26/8/2019,0,0,702,0,24
,,,,13/09/2009,13/09/2009,,,SEGOU,NIONO,SIRIFILA-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,291,SEGOU,NIONO,SIRIFILA-,2009,9,13/09/2009,Desinventar 26/8/2019,0,0,0,0,0
,,,,13/09/2009,13/09/2009,,,SEGOU,TOMINIAN,SANEKUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,293,SEGOU,TOMINIAN,SANEKUY,2009,9,13/09/2009,Desinventar 26/8/2019,0,0,0,1,0
,,,,12/09/2009,12/09/2009,,,SEGOU,TOMINIAN,TIMISSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,SEGOU,TOMINIAN,TIMISSA,2009,9,12/09/2009,Desinventar 26/8/2019,0,0,0,0,0
,,,,08/09/2009,08/09/2009,,,SEGOU,SEGOU,BELLEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,SEGOU,SEGOU,BELLEN,2009,9,08/09/2009,Desinventar 26/8/2019,0,0,104,0,25
,,,,08/09/2009,08/09/2009,,,SEGOU,SEGOU,DIORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,SEGOU,SEGOU,DIORO,2009,9,08/09/2009,Desinventar 26/8/2019,0,0,17,0,8
,,,,08/09/2009,08/09/2009,,,SEGOU,SEGOU,SEGOU-COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,SEGOU,SEGOU,SEGOU-COM,2009,9,08/09/2009,Desinventar 26/8/2019,0,0,0,0,4
175,2009,9,7,07/09/2009,08/09/2009,1,Mali,,,,,,,,,4,,13,,,,,,,,,,,,,,,,,,,,,,,,,CatNat,Mali inondation(365),"National, Région, Cercle, Village",1,,,,,,,,,,,,,
,,,,07/09/2009,07/09/2009,,,SEGOU,BLA,BLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,272,SEGOU,BLA,BLA,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,52,0,36
,,,,07/09/2009,07/09/2009,,,SEGOU,SEGOU,N'KOUMAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,SEGOU,SEGOU,N'KOUMAND,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,224,0,51
,,,,07/09/2009,07/09/2009,,,SEGOU,NIONO,POGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,SEGOU,NIONO,POGO,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,0,0,34
,,,,07/09/2009,07/09/2009,,,SEGOU,BLA,FALO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,SEGOU,BLA,FALO,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,0,0,0
,,,,07/09/2009,07/09/2009,,,SEGOU,SEGOU,PELENGANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,280,SEGOU,SEGOU,PELENGANA,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,56,0,10
,,,,07/09/2009,07/09/2009,,,SEGOU,BLA,TIEMENA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,283,SEGOU,BLA,TIEMENA,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,400,0,74
,,,,07/09/2009,07/09/2009,,,SEGOU,BLA,TOUNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,SEGOU,BLA,TOUNA,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,1142,0,192
,,,,07/09/2009,07/09/2009,,,SEGOU,BLA,NIALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,SEGOU,BLA,NIALA,2009,9,07/09/2009,Desinventar 26/8/2019,0,0,440,0,56
,,,,05/09/2009,05/09/2009,,,KAYES,KAYES,SADIOLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,KAYES,KAYES,SADIOLA,2009,9,05/09/2009,Desinventar 26/8/2019,0,0,32,0,6
,,,,05/09/2009,05/09/2009,,,KAYES,KITA,MAKANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,269,KAYES,KITA,MAKANO,2009,9,05/09/2009,Desinventar 26/8/2019,0,0,70,0,32
,,,,05/09/2009,05/09/2009,,,KAYES,KITA,KOTOUBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,KAYES,KITA,KOTOUBA,2009,9,05/09/2009,Desinventar 26/8/2019,0,0,300,0,0
,,,,05/09/2009,05/09/2009,,,KAYES,BAFOULABE,DIAKON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,KAYES,BAFOULABE,DIAKON,2009,9,05/09/2009,Desinventar 26/8/2019,0,0,16,0,0
,,,,04/09/2009,04/09/2009,,,KAYES,KITA,SEBEKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,KAYES,KITA,SEBEKORO,2009,9,04/09/2009,Desinventar 26/8/2019,0,0,1800,6,0
,,,,03/09/2009,03/09/2009,,,SEGOU,MACINA,KOLONGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,SEGOU,MACINA,KOLONGO,2009,9,03/09/2009,Desinventar 26/8/2019,0,0,1528,0,68
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KOULIKORO,TIENFALA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,KOULIKORO,KOULIKORO,TIENFALA,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,70,0,9
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KOULIKORO,TOUGOUNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,KOULIKORO,KOULIKORO,TOUGOUNI,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,68,0,21
,,,,02/09/2009,02/09/2009,,,KOULIKORO,BANAMBA,MADINA-SA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,KOULIKORO,BANAMBA,MADINA-SA,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,70,0,11
,,,,02/09/2009,02/09/2009,,,DISTRICT BAMAKO ,DISTRICT,DISTRICT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,DISTRICT BAMAKO ,DISTRICT,DISTRICT,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,47,0,0
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KOULIKORO,KOULIKORO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,254,KOULIKORO,KOULIKORO,KOULIKORO,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,257,0,40
,,,,02/09/2009,02/09/2009,,,KOULIKORO,BANAMBA,TOUKOROBA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,255,KOULIKORO,BANAMBA,TOUKOROBA,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,110,7,0
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KANGABA,KARAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,256,KOULIKORO,KANGABA,KARAN,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,48,0,8
,,,,02/09/2009,02/09/2009,,,GAO,GAO,GAO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,GAO,GAO,GAO,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,158,2,12
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KOULIKORO,SIRAKOROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,KOULIKORO,KOULIKORO,SIRAKOROL,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,0,0,3
,,,,02/09/2009,02/09/2009,,,KOULIKORO,KOLOKANI,KOLOKANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,KOULIKORO,KOLOKANI,KOLOKANI,2009,9,02/09/2009,Desinventar 26/8/2019,0,0,40,0,6
,,,,01/09/2009,01/09/2009,,,MOPTI,DOUENTZA,HOMBORI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,MOPTI,DOUENTZA,,2009,9,01/09/2009,Desinventar 26/8/2019,0,0,17,1,1
,,,,01/09/2009,01/09/2009,,,MOPTI,MOPTI,KOUNARI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,246,MOPTI,MOPTI,KOUNARI,2009,9,01/09/2009,Desinventar 26/8/2019,0,0,480,0,0
,,,,01/09/2009,01/09/2009,,,SEGOU,TOMINIAN,TOMINIAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,247,SEGOU,TOMINIAN,TOMINIAN,2009,9,01/09/2009,Desinventar 26/8/2019,0,0,0,0,0
